iter	Quantile:alpha=0.95
406	0.008991803523
407	0.008990546445
408	0.008987250915
409	0.008984606438
410	0.008983887471
411	0.008981931876
412	0.008977676748
413	0.008975252946
414	0.008973484287
415	0.008968672904
416	0.008967141737
417	0.008966519626
418	0.008966236759
419	0.008965193259
420	0.008962346377
421	0.008959407147
422	0.008952092014
423	0.008949660003
424	0.008947122848
425	0.008945590626
426	0.008945401106
427	0.008943817936
428	0.008941400938
429	0.008934767957
430	0.008931521816
431	0.008928736121
432	0.008924050947
433	0.008920912643
434	0.008917669798
435	0.008915575745
436	0.008913297515
437	0.008909451258
438	0.008904478533
439	0.008896710061
440	0.008895052352
441	0.008887819218
442	0.008878801689
443	0.008877682061
444	0.008875564391
445	0.008870223611
446	0.008868916834
447	0.008867453083
448	0.008865276641
449	0.008863211792
450	0.008843243183
451	0.008819501382
452	0.008815178906
453	0.00881309461
454	0.008810112064
455	0.008807001627
456	0.008806209177
457	0.008803833893
458	0.00880038382
459	0.008743816688
460	0.008687485782
461	0.008686644314
462	0.008679956357
463	0.008677576316
464	0.008659140065
465	0.008653066368
466	0.008651515139
467	0.008602460509
468	0.008597170793
469	0.008551404013
470	0.00853589473
471	0.00849912928
472	0.00845256877
473	0.008451639954
474	0.008449254599
475	0.008447912006
476	0.008411477825
477	0.008409580942
478	0.008406950739
479	0.008404666724
480	0.008401273595
481	0.008399413215
482	0.008395876814
483	0.008392748154
484	0.008390118957
485	0.00838571846
486	0.008384340261
487	0.008378403536
488	0.008376629306
489	0.008370689262
490	0.008365276208
491	0.008362912562
492	0.00835791717
493	0.008340355624
494	0.008338836207
495	0.008335295121
496	0.008333533897
497	0.008331211203
498	0.008325610741
499	0.008323657047
500	0.008322609497
501	0.008320873879
502	0.008306213262
503	0.0083017796
504	0.008298643854
505	0.008288483239
506	0.008284425779
507	0.008283424101
508	0.008276123155
509	0.008272628894
510	0.008269951378
511	0.008267898907
512	0.008262832669
513	0.008261232504
514	0.008260234451
515	0.008259264677
516	0.008258755401
517	0.008257659811
518	0.008256269485
519	0.008254305245
520	0.00825281375
521	0.008242253581
522	0.008230214106
523	0.008223570054
524	0.008222711251
525	0.008221491773
526	0.00821893731
527	0.008213478025
528	0.008212656263
529	0.008209806883
530	0.008187581685
531	0.008183804779
532	0.008168024989
533	0.008166946654
534	0.008166073129
535	0.00816188923
536	0.0081598139
537	0.008159216069
538	0.008157775922
539	0.008157496553
540	0.008148733094
541	0.008137600022
542	0.008136708336
543	0.00813630128
544	0.00812778971
545	0.008127547339
546	0.008125790899
547	0.008125561999
548	0.008125384534
549	0.008124094529
550	0.008123775608
551	0.008123205874
552	0.008121537517
553	0.008121145119
554	0.008120791108
555	0.008120351142
556	0.008118826445
557	0.008118594105
558	0.00811813671
559	0.008115444973
560	0.008115281401
561	0.008114783028
562	0.008114043892
563	0.008113709083
564	0.008111033406
565	0.008105697959
566	0.008104698953
567	0.00810312034
568	0.008101913365
569	0.008101258569
570	0.00809884874
571	0.008098677142
572	0.008096982701
573	0.008096620175
574	0.008096188872
575	0.008095298149
576	0.008093609047
577	0.008090913194
578	0.008089306654
579	0.008087150866
580	0.00808674002
581	0.008085897095
582	0.008085606915
583	0.008085549804
584	0.008085421884
585	0.008085315142
586	0.008085229512
587	0.008084764843
588	0.0080833641
589	0.008080561555
590	0.008080514665
591	0.008080130324
592	0.008079787755
593	0.008079590636
594	0.008078636154
595	0.008078419519
596	0.008077235512
597	0.008076872293
598	0.008076606164
599	0.008076420148
600	0.008075512771
601	0.008073979326
602	0.008073733083
603	0.008073167025
604	0.008072669349
605	0.008072530102
606	0.008072102308
607	0.008071854264
608	0.008071310738
609	0.00807037773
610	0.008067528756
611	0.008067260116
612	0.008066682764
613	0.008056232627
614	0.00805618362
615	0.008055557614
616	0.008052389818
617	0.008051614639
618	0.008047745053
619	0.008047668389
620	0.008046743511
621	0.008046415025
622	0.008043538531
623	0.008042736397
624	0.008042302302
625	0.008041352267
626	0.008040128458
627	0.008038369032
628	0.008037604021
629	0.008034758206
630	0.008031014098
631	0.008030245383
632	0.008029583527
633	0.008027673247
634	0.008022368522
635	0.008020352813
636	0.008015798255
637	0.008014189945
638	0.008012819912
639	0.007998955293
640	0.007998188569
641	0.007996496608
642	0.007994373789
643	0.007989083474
644	0.007988747545
645	0.007987044094
646	0.007986579809
647	0.007985410965
648	0.007984326189
649	0.007983621426
650	0.007983258623
651	0.007980898345
652	0.007979865669
653	0.007979191972
654	0.007979067252
655	0.007978762546
656	0.007978046183
657	0.007977755408
658	0.007977570425
659	0.007976872821
660	0.00797626588
661	0.007976192174
662	0.007973511506
663	0.007973478212
664	0.007972276313
665	0.007971905059
666	0.007971323882
667	0.007970565357
668	0.007970138847
669	0.007969027133
670	0.007967255188
671	0.007966908589
672	0.007966542693
673	0.00796621937
674	0.007964426799
675	0.007961985421
676	0.007961642863
677	0.007961280887
678	0.007960770709
679	0.007958912453
680	0.007958758008
681	0.007958318397
682	0.007955991857
683	0.007955363754
684	0.007953632846
685	0.007952889249
686	0.007952668717
687	0.007952293505
688	0.007950751347
689	0.007950686508
690	0.007950389747
691	0.007949281998
692	0.007947597903
693	0.00794527493
694	0.007942855007
695	0.007941738992
696	0.007934386936
697	0.007934350925
698	0.00793387006
699	0.007933411155
700	0.007932257607
701	0.007931808955
702	0.007931015216
703	0.007930270705
704	0.007928667581
705	0.007928462239
706	0.007927626973
707	0.007927234124
708	0.007925208704
709	0.007924681768
710	0.007924552323
711	0.007923067963
712	0.007922297161
713	0.007921653356
714	0.00792138424
715	0.007921090362
716	0.007920534231
717	0.007920323537
718	0.00791964381
719	0.007919610186
720	0.007919343262
721	0.007919337969
722	0.00791778691
723	0.007917587292
724	0.007917579242
725	0.007917401976
726	0.007916948042
727	0.007916765882
728	0.007916750664
729	0.007915403692
730	0.007914517035
731	0.007914492305
732	0.007913104845
733	0.007912778715
734	0.007911000544
735	0.007909004563
736	0.007907686773
737	0.007905841765
738	0.00790534405
739	0.007905050659
740	0.007902439761
741	0.007902358676
742	0.007901661482
743	0.007901382077
744	0.007900245563
745	0.00790011661
746	0.007900048014
747	0.007899897908
748	0.007899597255
749	0.007897437638
750	0.007896836048
751	0.007894603324
752	0.00789444375
753	0.007894372944
754	0.00789432308
755	0.007894240645
756	0.007893838478
757	0.007893520635
758	0.007893347987
759	0.007892891313
760	0.007892753721
761	0.007892084788
762	0.007892061626
763	0.00789166372
764	0.007891498904
765	0.00789007079
766	0.007889665682
767	0.007888462593
768	0.007888289451
769	0.007876892079
770	0.007876790542
771	0.007875415477
772	0.007875298651
773	0.007875272308
774	0.007874833263
775	0.007873824222
776	0.007873652202
777	0.007873149732
778	0.007873043443
779	0.007872863357
780	0.007872544837
781	0.007871964468
782	0.007871647429
783	0.007870796485
784	0.007870789767
785	0.007869833107
786	0.007869819922
787	0.007869659881
788	0.007868158457
789	0.007868094309
790	0.007867898654
791	0.007867703581
792	0.007867680744
793	0.007866537845
794	0.007866335697
795	0.007865542762
796	0.007865268146
797	0.007863062067
798	0.007862920948
799	0.007862694183
800	0.007862425243
801	0.007862402774
802	0.007862086838
803	0.007861823962
804	0.007861770591
805	0.007861471601
806	0.007861464313
807	0.007861435298
808	0.007860084581
809	0.007858940463
810	0.007858489476
811	0.007858314901
812	0.007858021599
813	0.007856570007
814	0.007853741443
815	0.007852332018
816	0.007852052205
817	0.007849858093
818	0.007848578074
819	0.007847362056
820	0.007844979632
821	0.007843917817
822	0.007843821196
823	0.007843226367
824	0.007842983873
825	0.007842868086
826	0.007841725953
827	0.007841474421
828	0.007841431134
829	0.00784042121
830	0.007840397722
831	0.007840337744
832	0.007839265329
833	0.007838302211
834	0.007837904888
835	0.007836929726
836	0.007836670534
837	0.007833640687
838	0.007833478802
839	0.007832641969
840	0.007832544716
841	0.007832288443
842	0.007832279418
843	0.007830565824
844	0.007829852439
845	0.007829607148
846	0.007829601541
847	0.00782951413
848	0.007827885941
849	0.007827230288
850	0.007824416352
851	0.007824336407
852	0.007823848339
853	0.007823455899
854	0.007822766977
855	0.007822659322
856	0.007821194396
857	0.007820691222
858	0.007820099787
859	0.007818557602
860	0.007816370911
861	0.007815547562
862	0.007812595902
863	0.007811882464
864	0.007811289319
865	0.007810663649
866	0.007810516442
867	0.007809919636
868	0.007808275222
869	0.007799004955
870	0.007798787326
871	0.007796495428
872	0.007796397162
873	0.007795591258
874	0.007793432734
875	0.007792767611
876	0.007792352583
877	0.007792245665
878	0.007791732352
879	0.007788173136
880	0.007788162237
881	0.007788146596
882	0.007788046394
883	0.007787289653
884	0.00778674469
885	0.007786353474
886	0.007785918827
887	0.007785201491
888	0.007785171126
889	0.007785058497
890	0.007784547168
891	0.007784385628
892	0.007784117921
893	0.007782086886
894	0.007782027305
895	0.007782012639
896	0.00778199872
897	0.007781517801
898	0.007781060045
899	0.007780984177
900	0.007780960773
901	0.007780954749
902	0.007780847041
903	0.0077807448
904	0.007780666246
905	0.007780322386
906	0.007780247828
907	0.007780078612
908	0.007780045318
909	0.0077800389
910	0.007779963057
911	0.007779653124
912	0.007778598021
913	0.007773483378
914	0.007765149959
915	0.007763292847
916	0.007763158726
917	0.00776291956
918	0.007761374476
919	0.00775850874
920	0.007757424996
921	0.007757352504
922	0.007757157509
923	0.007756884527
924	0.00775673475
925	0.007756677436
926	0.007755468155
927	0.007753895672
928	0.007752454923
929	0.007751356427
930	0.007751120427
931	0.00775031148
932	0.007742621597
933	0.007740018749
934	0.007727586888
935	0.007713553159
936	0.007708225274
937	0.00770555867
938	0.007705472278
939	0.007705440927
940	0.007705417659
941	0.007705381878
942	0.007703795667
943	0.007703266993
944	0.007703202983
945	0.007703181795
946	0.007703169012
947	0.007702699993
948	0.007702543058
949	0.007702472942
950	0.007702330818
951	0.007701964227
952	0.007701038334
953	0.00770101432
954	0.007700102004
955	0.007700082975
956	0.007700077157
957	0.007699284443
958	0.007699168745
959	0.007699156466
960	0.007698570965
961	0.007698465346
962	0.007697507004
963	0.007697246461
964	0.007697047866
965	0.007695985488
966	0.007694834713
967	0.007694218349
968	0.007693774599
969	0.007693771608
970	0.007690975306
971	0.00768973042
972	0.007689554927
973	0.007689247651
974	0.007689240819
975	0.007689215045
976	0.007688034778
977	0.007687899241
978	0.007687808719
979	0.007687686904
980	0.007686379998
981	0.007686060506
982	0.007685050284
983	0.007685024412
984	0.007684936046
985	0.007684503412
986	0.007684168788
987	0.007684146624
988	0.007684047418
989	0.007683714007
990	0.007683693671
991	0.007683596249
992	0.007683536056
993	0.007683474261
994	0.007683456068
995	0.00768300099
996	0.007682895271
997	0.007682485838
998	0.007682424004
999	0.007682405704
1000	0.00768236112
1001	0.007682286953
1002	0.007682267811
1003	0.007682252498
1004	0.007682237172
1005	0.007682153771
1006	0.007681988893
1007	0.00768143249
1008	0.007681023758
1009	0.007680785534
1010	0.007680011395
1011	0.007679964406
1012	0.007678347975
1013	0.007678318709
1014	0.007678130524
1015	0.007677396266
1016	0.00767549656
1017	0.007675109023
1018	0.007674675542
1019	0.007674658616
1020	0.007673974798
1021	0.007670814914
1022	0.007669590581
1023	0.007669240001
1024	0.007668892492
1025	0.007668560412
1026	0.007668474896
1027	0.007668160019
1028	0.007667781319
1029	0.007665827538
1030	0.007662727036
1031	0.007662255263
1032	0.007661784777
1033	0.007661763421
1034	0.007661743669
1035	0.007661672797
1036	0.007661651875
1037	0.007661275353
1038	0.007661104844
1039	0.007660537316
1040	0.007659260459
1041	0.007658999426
1042	0.00765876601
1043	0.007658538663
1044	0.00765832241
1045	0.007658102729
1046	0.007656620152
1047	0.007656422282
1048	0.007656020952
1049	0.007655833772
1050	0.007655685635
1051	0.007655667078
1052	0.007655276537
1053	0.007655056335
1054	0.007655042342
1055	0.007655008255
1056	0.007654667599
1057	0.007654506268
1058	0.007654353606
1059	0.007653958998
1060	0.007653721844
1061	0.00765357326
1062	0.007653308545
1063	0.007653180072
1064	0.007653151174
1065	0.007653030067
1066	0.007652570979
1067	0.00765244397
1068	0.007652324297
1069	0.007652248646
1070	0.007651895736
1071	0.007651636067
1072	0.007647446201
1073	0.007647056134
1074	0.007647029394
1075	0.007646934333
1076	0.007646761452
1077	0.007646395209
1078	0.007646071989
1079	0.007646044672
1080	0.00764594794
1081	0.007645871812
1082	0.007645830684
1083	0.007645809315
1084	0.007644910511
1085	0.007644824052
1086	0.007644724415
1087	0.007644640679
1088	0.007644545915
1089	0.007644203686
1090	0.007643880449
1091	0.00764250488
1092	0.007642359142
1093	0.007641934752
1094	0.007641866737
1095	0.007641529344
1096	0.007640576712
1097	0.007640345598
1098	0.007640340993
1099	0.007640025986
1100	0.007639320233
1101	0.007639156646
1102	0.007639079856
1103	0.007639012228
1104	0.007638730683
1105	0.007638563577
1106	0.00763820284
1107	0.007638008481
1108	0.007637949435
1109	0.007637924036
1110	0.007637541807
1111	0.007637482533
1112	0.007637457232
1113	0.007636901111
1114	0.007636632621
1115	0.007636623902
1116	0.007636460491
1117	0.007636409703
1118	0.007636096379
1119	0.007636046505
1120	0.007635635745
1121	0.00763557664
1122	0.007635403098
1123	0.007635112991
1124	0.007634566578
1125	0.007634290665
1126	0.007634040195
1127	0.007633999063
1128	0.007633783462
1129	0.007633739016
1130	0.007633534208
1131	0.007633234527
1132	0.007633020911
1133	0.007632739557
1134	0.007632452405
1135	0.007632219843
1136	0.00763204236
1137	0.007631942932
1138	0.007631808991
1139	0.007631620286
1140	0.00763145279
1141	0.007631360366
1142	0.007631190054
1143	0.007631134459
1144	0.007630876943
1145	0.007630724098
1146	0.007630515942
1147	0.007629199903
1148	0.007629180095
1149	0.00762909751
1150	0.007629015961
1151	0.007628859754
1152	0.007628813308
1153	0.007628459026
1154	0.007628039544
1155	0.007627959169
1156	0.007627839872
1157	0.007627814388
1158	0.007627786434
1159	0.007627626937
1160	0.007627605814
1161	0.007627550286
1162	0.007627301557
1163	0.007626961271
1164	0.007626805979
1165	0.007626590491
1166	0.007626571335
1167	0.007626528497
1168	0.007626424485
1169	0.007626389137
1170	0.007626286312
1171	0.007626150884
1172	0.007626021606
1173	0.007623257543
1174	0.007614285003
1175	0.007614034643
1176	0.007613985268
1177	0.007613970235
1178	0.007613886223
1179	0.007613448157
1180	0.007613328179
1181	0.007613096751
1182	0.007612856124
1183	0.007612636518
1184	0.007612622041
1185	0.007612345822
1186	0.007612094572
1187	0.007611727213
1188	0.007611474032
1189	0.007611334492
1190	0.007611325357
1191	0.007611312516
1192	0.007611205338
1193	0.007610964858
1194	0.007610950494
1195	0.007610738216
1196	0.007610607544
1197	0.007610506737
1198	0.007610410484
1199	0.007610208959
1200	0.007609970788
1201	0.007609925678
1202	0.007609581593
1203	0.007609521914
1204	0.007609297192
1205	0.007609253847
1206	0.007609241649
1207	0.007609160525
1208	0.007609075946
1209	0.007608988838
1210	0.007608866908
1211	0.007608764791
1212	0.007608683612
1213	0.007608633927
1214	0.007607326375
1215	0.007607251644
1216	0.007607204559
1217	0.007607195283
1218	0.007607187761
1219	0.007607112237
1220	0.007606882744
1221	0.007598614916
1222	0.007598005925
1223	0.007597970748
1224	0.007597941363
1225	0.007597801923
1226	0.007597764285
1227	0.007597394876
1228	0.007597360288
1229	0.007597254299
1230	0.007597151006
1231	0.007596935357
1232	0.007596870887
1233	0.007595789664
1234	0.007595677808
1235	0.007595398755
1236	0.007595290286
1237	0.007595261038
1238	0.007595185316
1239	0.007594610077
1240	0.007594495055
1241	0.007594429148
1242	0.007594207322
1243	0.007594120353
1244	0.007594083978
1245	0.007593845281
1246	0.007593815151
1247	0.007593717796
1248	0.007593488925
1249	0.007593482271
1250	0.007593456342
1251	0.00759339131
1252	0.007593255115
1253	0.007593119856
1254	0.007592223301
1255	0.007592137657
1256	0.007592080334
1257	0.007592064156
1258	0.007591937379
1259	0.007591933507
1260	0.007591741315
1261	0.007591422666
1262	0.007591417228
1263	0.007591302413
1264	0.007591298665
1265	0.007591255119
1266	0.007591217297
1267	0.007591118116
1268	0.007591114472
1269	0.007591068873
1270	0.007591060096
1271	0.007590980009
1272	0.007590774988
1273	0.007590766005
1274	0.007590698096
1275	0.007590695221
1276	0.007590650374
1277	0.007590568275
1278	0.007590539572
1279	0.007590505378
1280	0.007590501962
1281	0.007590403815
1282	0.007589564153
1283	0.007589386829
1284	0.007589334403
1285	0.00758925445
1286	0.00758925155
1287	0.007589059364
1288	0.007588756251
1289	0.007588752448
1290	0.007588167239
1291	0.007587993294
1292	0.007587140327
1293	0.00758710064
1294	0.007587063282
1295	0.00758690972
1296	0.007586873438
1297	0.007586845303
1298	0.007586647767
1299	0.007586633498
1300	0.007586630992
1301	0.00758662796
1302	0.007586625756
1303	0.00758660972
1304	0.007585539779
1305	0.007585516462
1306	0.0075854893
1307	0.007585438772
1308	0.007585435365
1309	0.00758540389
1310	0.007585043159
1311	0.007585039769
1312	0.00758501462
1313	0.007584852951
1314	0.007584389099
1315	0.007583986192
1316	0.007583983851
1317	0.007583982039
1318	0.007583931303
1319	0.007583908146
1320	0.007583876685
1321	0.007583874556
1322	0.007583064109
1323	0.007579003068
1324	0.00757899618
1325	0.007578994349
1326	0.007578987653
1327	0.007578979588
1328	0.007578960248
1329	0.007578928484
1330	0.007578922622
1331	0.007578914891
1332	0.00757881101
1333	0.007578803633
1334	0.007578782971
1335	0.007578596859
1336	0.007577597531
1337	0.007577592257
1338	0.007577544897
1339	0.007577543405
1340	0.007577512024
1341	0.007577506838
1342	0.007577481831
1343	0.007577457313
1344	0.00757745519
1345	0.007577436155
1346	0.00757743477
1347	0.007577320189
1348	0.007577236318
1349	0.007577234809
1350	0.007577186689
1351	0.007577061551
1352	0.007577039114
1353	0.007577007345
1354	0.007576993986
1355	0.007576976406
1356	0.007576798224
1357	0.007576779056
1358	0.007576693463
1359	0.007576677298
1360	0.007576595309
1361	0.007576569116
1362	0.007576519579
1363	0.00757649402
1364	0.007576452611
1365	0.007576410347
1366	0.007576402017
1367	0.007575887187
1368	0.007575864065
1369	0.007575818625
1370	0.00757577454
1371	0.007575031468
1372	0.007575027232
1373	0.007574993945
1374	0.007574967313
1375	0.007574727736
1376	0.007574654237
1377	0.007574332515
1378	0.007574314341
1379	0.007574292873
1380	0.007574271394
1381	0.007574258122
1382	0.007574188408
1383	0.007574168683
1384	0.007574149499
1385	0.00757405682
1386	0.007574037979
1387	0.007574018967
1388	0.007573865621
1389	0.00757386422
1390	0.007573846018
1391	0.007573717965
1392	0.007573687853
1393	0.00757367074
1394	0.007573651981
1395	0.007573611858
1396	0.007573433684
1397	0.0075733364
1398	0.007573250723
1399	0.007572969797
1400	0.007572966478
1401	0.007572953973
1402	0.007572952613
1403	0.007572791034
1404	0.007572771314
1405	0.007572769414
1406	0.007572752479
1407	0.007572633075
1408	0.007572621168
1409	0.007572619524
1410	0.007572598301
1411	0.007572572744
1412	0.007572417894
1413	0.007572353032
1414	0.007572332447
1415	0.007572215306
1416	0.007572203177
1417	0.007572143316
1418	0.007571846728
1419	0.007571633762
1420	0.007571156053
1421	0.007570076298
1422	0.007570068449
1423	0.007569213371
1424	0.007568443509
1425	0.00756843563
1426	0.007567918716
1427	0.00756785418
1428	0.007567700037
1429	0.007567256517
1430	0.007567210118
1431	0.007567162967
1432	0.007567115818
1433	0.007567072721
1434	0.007567069884
1435	0.007566883781
1436	0.007566867516
1437	0.007566865058
1438	0.007566813396
1439	0.007566783737
1440	0.007566764164
1441	0.0075667314
1442	0.007566717677
1443	0.007566715088
1444	0.007566669754
1445	0.007566642131
1446	0.007566626694
1447	0.007566615334
1448	0.007566574092
1449	0.007566549648
1450	0.007566505659
1451	0.00756646035
1452	0.007566445021
1453	0.007566040869
1454	0.007566031977
1455	0.007564845473
1456	0.007564830941
1457	0.007564826508
1458	0.007564819887
1459	0.007564662066
1460	0.007564661476
1461	0.007564659096
1462	0.007564330196
1463	0.007564329319
1464	0.007563209937
1465	0.007563208941
1466	0.007563075709
1467	0.007563071593
1468	0.007562734344
1469	0.007562728095
1470	0.00756271998
1471	0.007562711731
1472	0.007562447138
1473	0.007562436049
1474	0.007562435715
1475	0.007562408858
1476	0.007562408536
1477	0.007562405002
1478	0.00756240164
1479	0.007562381695
1480	0.007562378989
1481	0.007562378727
1482	0.007562378478
1483	0.00756237674
1484	0.007562056429
1485	0.007560992164
1486	0.007560991891
1487	0.007560723073
1488	0.007559967125
1489	0.00755923836
1490	0.007559238133
1491	0.007558227734
1492	0.007558225634
1493	0.007558224972
1494	0.007558207428
1495	0.007557508247
